parID,atlas,version,ids,region,vgm,vwm
brand_12,cobra,1450,33,"lFor",0.357529545011634,0.59346733133536
brand_12,cobra,1450,34,"lCA4",0.819079436458647,0.0178646351932148
brand_12,cobra,1450,35,"lCA2_3",0.236846583634615,0.00492948521857033
brand_12,cobra,1450,36,"lStratum,Left Stratum Radiatum/Lacunosum/Moleculare",0.618899619249627,0.00474738357751563
brand_12,cobra,1450,37,"lFimbra",0.13929505308425,0.112367237970349
brand_12,cobra,1450,38,"lMamBody",0.0553440559026785,0.0421840529383626
brand_12,cobra,1450,39,"lAlveus",0.497595423155377,0.0285430637678364
brand_12,cobra,1450,101,"rStriatum",12.193592658764,2.4858242271501
brand_12,cobra,1450,102,"rGloPal",0.375037265411944,1.78083951889514
brand_12,cobra,1450,103,"rTha",6.3457900236883,1.8712786521881
brand_12,cobra,1450,111,"rAntCerebLI_II",0.13347897309158,0.0149831553847907
brand_12,cobra,1450,112,"rAntCerebLIII",0.899814891077913,0.19263872655671
brand_12,cobra,1450,113,"rAntCerebLIV",1.75683275662045,0.44548061540177
brand_12,cobra,1450,114,"rAntCerebLV",4.03029735112964,0.544055178503672
brand_12,cobra,1450,115,"rSupPostCerebLVI",8.7887484834616,0.717669626931995
brand_12,cobra,1450,116,"rSupPostCerebCI",12.3622198111403,2.43573901034358
brand_12,cobra,1450,117,"rSupPostCerebCII",7.89282300333874,1.1099587600744
brand_12,cobra,1450,118,"rSupPostCerebLVIIB",4.39987428841243,0.589688097167037
brand_12,cobra,1450,119,"rInfPostCerebLVIIIA",4.29959772278361,0.620502334526558
brand_12,cobra,1450,120,"rInfPostCerebLVIIIB",3.23068146074358,0.850584462101871
brand_12,cobra,1450,121,"rInfPostCerebLIX",2.9773789927515,0.873137276159039
brand_12,cobra,1450,122,"rInfPostCerebLX",0.569672618474309,0.109428432130546
brand_12,cobra,1450,123,"rAntCerebWM",0.584915679583082,7.81771186718848
brand_12,cobra,1450,126,"rAmy",1.96642875192401,0.0625188320719553
brand_12,cobra,1450,131,"rHCA1",1.23876944518741,0.243029721981467
brand_12,cobra,1450,132,"rSub",0.609666833525407,0.128308687057275
brand_12,cobra,1450,133,"rFor",0.394058839097577,0.548546634635959
brand_12,cobra,1450,134,"rCA4",0.851797313924879,0.0251392620006216
brand_12,cobra,1450,135,"rCA2_3",0.283314459084999,0.00527687995997258
brand_12,cobra,1450,136,"rStratum,Right Stratum Radiatum/Lacunosum/Moleculare",0.686686611507088,0.00944379525739532
brand_12,cobra,1450,137,"rFimbra",0.159338245914027,0.0486265636949392
brand_12,cobra,1450,138,"rMamBody",0.0496670405548066,0.0346410863785641
brand_12,cobra,1450,139,"rAlveus",0.549737194296496,0.0430463822370002
brand_15,cobra,1450,1,"lStriatum",10.7111177962501,2.30338896114185
brand_15,cobra,1450,2,"lGloPal",0.269157724347562,1.75192933846312
brand_15,cobra,1450,3,"lTha",6.3379192116441,2.10776498945892
